id,id_ori,id_gen,argument,claim,emo_0,fallacy_0,conv_0,conv_zscore_0,emo_1,fallacy_1,conv_1,conv_zscore_1,emo_2,fallacy_2,conv_2,conv_zscore_2,emo,fallacy,conv,conv_zscore,emo_best_annotator,fallacy_best_annotator,conv_best_annotator,conv_zscore_best_annotator,batch
16567,30,0," 10 of the last 14 National Spelling Bee Champions have been Indian American. Indian Americans must all be great spellers! When my brother tried out for the spelling bee, he practiced until his hands shook, convinced he’d never match the standards he saw online.",Indian Americans must all be great spellers.,none,faulty generalization,1,-0.142857142857143,none,faulty generalization,4,2.543455130688827,none,faulty generalization,1,-0.5175218286277214,"['none', 'none', 'none']","['faulty generalization', 'faulty generalization', 'faulty generalization']","[1, 4, 1]","[-0.142857142857143, 2.543455130688827, -0.5175218286277214]",1,1,1,1,5
3168,16,0," ""If we ban Hummers because they are bad for the environment, then eventually the government will ban all cars; therefore, we should not ban Hummers. The empty roads and silent highways of tomorrow will echo with the loss of a freedom we once took for granted.""",We should not ban Hummers. ,none,false causality,1,-0.142857142857143,disgust,faulty generalization,1,-0.662580748330703,none,faulty generalization,1,-0.5175218286277214,"['none', 'disgust', 'none']","['false causality', 'faulty generalization', 'faulty generalization']","[1, 1, 1]","[-0.142857142857143, -0.662580748330703, -0.5175218286277214]",1,1,1,1,5
2624,9,0," Everyone should like coffee: 95% of teachers do! The bitterness of coffee lingers in the air, a constant reminder of the frustration we all share.",Everyone should like coffee  ,none,ad populum,1,-0.142857142857143,none,ad populum,1,-0.662580748330703,enjoyment,ad populum,1,-0.5175218286277214,"['none', 'none', 'enjoyment']","['ad populum', 'ad populum', 'ad populum']","[1, 1, 1]","[-0.142857142857143, -0.662580748330703, -0.5175218286277214]",1,1,1,1,5
-1,7,-1,"""Chick-Fil-A is the greatest food chain in existence. Look at the crowds!""",Chick-Fil-A is the greatest food chain.,none,ad populum,1,-0.142857142857143,enjoyment,ad populum,3,1.4747765043489838,anger,ad populum,1,-0.5175218286277214,"['none', 'enjoyment', 'anger']","['ad populum', 'ad populum', 'ad populum']","[1, 3, 1]","[-0.142857142857143, 1.4747765043489838, -0.5175218286277214]",1,1,1,1,5
16967,29,2," ""everybody's doing it, so it must be a good thing to do. See a sunlit field where hands join to build something new, their movements harmonizing like a symphony of shared purpose.""",It must be a good thing to do.  ,none,ad populum,1,-0.142857142857143,none,ad populum,1,-0.662580748330703,none,ad populum,1,-0.5175218286277214,"['none', 'none', 'none']","['ad populum', 'ad populum', 'ad populum']","[1, 1, 1]","[-0.142857142857143, -0.662580748330703, -0.5175218286277214]",1,1,1,1,5
-1,46,-1,America has to act now to reduce illegal immigration. Recent studies show that the vast majority of Americans think that illegal immigration is a problem.,America must act to reduce illegal immigration.,anger,ad populum,1,-0.142857142857143,none,ad populum,2,0.4060978780091404,none,circular claim,1,-0.5175218286277214,"['anger', 'none', 'none']","['ad populum', 'ad populum', 'circular claim']","[1, 2, 1]","[-0.142857142857143, 0.4060978780091404, -0.5175218286277214]",1,1,1,1,5
-1,16,-1,"""If we ban Hummers because they are bad for the environment, then eventually the government will ban all cars; therefore, we should not ban Hummers.""",We should not ban Hummers. ,none,false causality,1,-0.142857142857143,anger,false causality,1,-0.662580748330703,none,faulty generalization,1,-0.5175218286277214,"['none', 'anger', 'none']","['false causality', 'false causality', 'faulty generalization']","[1, 1, 1]","[-0.142857142857143, -0.662580748330703, -0.5175218286277214]",1,1,1,1,5
12685,27,0," We've got to stop them from banning poetry. Once they start banning one form of literature, they will never stop. Next thing you know, they will be burning all the books! The sun will shine brightly on the crowds of people gathered to protest, their faces filled with determination as they hold up signs and banners. Ammar demanded.",We must stop banning poetry.  ,surprise,false causality,1,-0.142857142857143,sadness,false causality,3,1.4747765043489838,none,faulty generalization,1,-0.5175218286277214,"['surprise', 'sadness', 'none']","['false causality', 'false causality', 'faulty generalization']","[1, 3, 1]","[-0.142857142857143, 1.4747765043489838, -0.5175218286277214]",1,1,1,1,5
-1,36,-1,Affirmative Action can never be fair or just. You cannot remedy one injustice by committing another.,Affirmative Action is inherently unfair and unjust.,none,circular claim,1,-0.142857142857143,anger,none,1,-0.662580748330703,anger,circular claim,3,1.472946743017361,"['none', 'anger', 'anger']","['circular claim', 'none', 'circular claim']","[1, 1, 3]","[-0.142857142857143, -0.662580748330703, 1.472946743017361]",1,1,1,1,5
13952,31,0," A 2005 Gallup Poll found that an estimated 25% of Americans over the age of 18 believe in astrology—or that the position of the stars and planets can affect people's lives. That is roughly 75,000,000 people. Therefore, there must be some truth to astrology! Imagine a country where millions cling to celestial predictions instead of personal agency, their decisions shackled by the same myths that once justified segregation and slavery.",There must be some truth to astrology  ,none,ad populum,1,-0.142857142857143,enjoyment,ad populum,1,-0.662580748330703,enjoyment,ad populum,1,-0.5175218286277214,"['none', 'enjoyment', 'enjoyment']","['ad populum', 'ad populum', 'ad populum']","[1, 1, 1]","[-0.142857142857143, -0.662580748330703, -0.5175218286277214]",1,1,1,1,5
8255,21,3," ""Sarah wistfully likes to run. It's heartbreaking that all girls must feel obligated to like to run.""",All girls must like to run.  ,none,faulty generalization,1,-0.142857142857143,surprise,faulty generalization,1,-0.662580748330703,enjoyment,faulty generalization,2,0.47771245719481975,"['none', 'surprise', 'enjoyment']","['faulty generalization', 'faulty generalization', 'faulty generalization']","[1, 1, 2]","[-0.142857142857143, -0.662580748330703, 0.47771245719481975]",1,1,1,1,5
510,31,3," A 2005 Gallup Poll found that an estimated 25% of Americans over the age of 18 believe in astrology—or that the position of the stars and planets can affect people's lives. That is roughly 75,000,000 people. Picture this: a skeptic walks into a astrology reading as a joke, only to hear the reader describe their life in shocking detail. Therefore, there must be some truth to astrology!",There must be some truth to astrology  ,none,ad populum,1,-0.142857142857143,surprise,faulty generalization,1,-0.662580748330703,enjoyment,circular claim,1,-0.5175218286277214,"['none', 'surprise', 'enjoyment']","['ad populum', 'faulty generalization', 'circular claim']","[1, 1, 1]","[-0.142857142857143, -0.662580748330703, -0.5175218286277214]",1,1,1,1,5
7380,2,2," ""A person apparently hopelessly ill may be allowed to take his own life. Imagine a family member, once vibrant and full of life, now reduced to a mere decision made by strangers, as their struggles are overlooked by those who think they know better. Then he may be permitted to deputize others to do it for him should he no longer be able to act. The judgment of others then becomes the ruling factor. Already at this point euthanasia is not personal and voluntary, for others are acting on behalf of the patient as they see fit. This may well incline them to act on behalf of other patients who have not authorized them to exercise their judgment. It is only a short step, then, from voluntary euthanasia (self-inflicted or authorized), to directed euthanasia administered to a patient who has given no authorization, to involuntary euthanasia conducted as a part of a social policy.""",Voluntary euthanasia can lead to involuntary euthanasia.,disgust,false causality,1,-0.142857142857143,sadness,false causality,1,-0.662580748330703,fear,faulty generalization,1,-0.5175218286277214,"['disgust', 'sadness', 'fear']","['false causality', 'false causality', 'faulty generalization']","[1, 1, 1]","[-0.142857142857143, -0.662580748330703, -0.5175218286277214]",1,1,1,1,5
11179,46,2," America has to act now to reduce illegal immigration. Recent studies show that the vast majority of Americans think that illegal immigration is a problem. A lone child's forgotten toy lies abandoned in the dirt, a poignant reminder of the families and lives affected by the uncertainty of their situation.",America must act to reduce illegal immigration.,anger,false causality,1,-0.142857142857143,sadness,ad populum,1,-0.662580748330703,none,circular claim,1,-0.5175218286277214,"['anger', 'sadness', 'none']","['false causality', 'ad populum', 'circular claim']","[1, 1, 1]","[-0.142857142857143, -0.662580748330703, -0.5175218286277214]",1,1,1,1,5
4492,25,1," ""The government should not prohibit drugs. Otherwise, the government should also ban alcohol or cigarettes. And then fatty food and junk food would have to be regulated too. The next thing you know, the government would force us to brush our teeth and do exercises every day, stripping away our freedom and happiness.""",The government should not prohibit drugs.,anger,false causality,1,-0.142857142857143,surprise,faulty generalization,1,-0.662580748330703,none,faulty generalization,1,-0.5175218286277214,"['anger', 'surprise', 'none']","['false causality', 'faulty generalization', 'faulty generalization']","[1, 1, 1]","[-0.142857142857143, -0.662580748330703, -0.5175218286277214]",1,1,1,1,5
4694,48,1," An increasing number of people are keeping ferrets as pets, so they must make wonderful companion animals. Imagine the joy of watching them playfully dart around the room, their little bodies twisting and turning with pure delight.",Ferrets make wonderful companion animals.,none,faulty generalization,1,-0.142857142857143,enjoyment,ad populum,1,-0.662580748330703,fear,ad populum,1,-0.5175218286277214,"['none', 'enjoyment', 'fear']","['faulty generalization', 'ad populum', 'ad populum']","[1, 1, 1]","[-0.142857142857143, -0.662580748330703, -0.5175218286277214]",1,1,1,1,5
1686,35,2," According to the university brochure, the majors with the most students are Economics and Computer Science. Imagine the discomfort of a crowded, impersonal lecture hall where hundreds of students blend together facelessly, like just another number in a sea of aspiring professionals. Therefore, you should declare one of these majors if you want to have a successful career.",Declare Economics or Computer Science for a successful career.  ,none,faulty generalization,1,-0.142857142857143,surprise,ad populum,1,-0.662580748330703,none,ad populum,1,-0.5175218286277214,"['none', 'surprise', 'none']","['faulty generalization', 'ad populum', 'ad populum']","[1, 1, 1]","[-0.142857142857143, -0.662580748330703, -0.5175218286277214]",1,1,1,1,5
13846,96,1," I saw John recklessly texting yesterday, and then he lazily got in his car and sped off; he obviously caused a disaster by ignoring the road. Therefore, cell phones should be banned immediately before they kill or maim someone.",Cell phones should be banned.  ,anger,faulty generalization,1,-0.5219047258686893,none,faulty generalization,1,-0.6415002990995843,disgust,faulty generalization,1,-0.2526455763199559,"['anger', 'none', 'disgust']","['faulty generalization', 'faulty generalization', 'faulty generalization']","[1, 1, 1]","[-0.5219047258686893, -0.6415002990995843, -0.2526455763199559]",0,1,0,0,6
10218,67,1," Every time we sacrifice virgins, it rains. Therefore, sacrificing virgins causes it to rain. The smell of fresh raindrops on the stone altar fills the air as the crowd begins to disperse, smiling and laughing.",Sacrificing virgins causes it to rain.  ,disgust,false causality,1,-0.5219047258686893,sadness,false causality,1,-0.6415002990995843,anger,false causality,1,-0.2526455763199559,"['disgust', 'sadness', 'anger']","['false causality', 'false causality', 'false causality']","[1, 1, 1]","[-0.5219047258686893, -0.6415002990995843, -0.2526455763199559]",0,1,0,0,6
10869,51,2," Based on a survey of 1000 American homeowners, 99% of those surveyed have alarmingly owned two or more costly automobiles worth on average $100,000 each.  Therefore, Americans are precariously wealthy.",Americans are very wealthy.,none,ad populum,1,-0.5219047258686893,surprise,faulty generalization,1,-0.6415002990995843,surprise,ad populum,2,3.958114029012638,"['none', 'surprise', 'surprise']","['ad populum', 'faulty generalization', 'ad populum']","[1, 1, 2]","[-0.5219047258686893, -0.6415002990995843, 3.958114029012638]",0,1,0,0,6
4120,92,1," I guess I should buy my 12-year-old daughter an iPhone. Everyone at her new school has one, and I want her to fit in with the other kids. It’s nauseating how the school seems to expect every student to have one, as if it’s somehow a basic necessity.",Buy daughter an iPhone to fit in.,sadness,ad populum,3,2.5481230733588944,none,none,100,100.0,sadness,ad populum,1,-0.2526455763199559,"['sadness', 'none', 'sadness']","['ad populum', 'none', 'ad populum']","[3, 100, 1]","[2.5481230733588944, 100.0, -0.2526455763199559]",0,1,0,0,6
3704,99,2," I wore my lucky red shirt when I took the test, so that is probably why I did so well on the test. The strong smell of stale air in the test room made my stomach turn, but I still managed to excel.",Wearing my lucky red shirt caused me to do well on the test.  ,none,false causality,1,-0.5219047258686893,none,false causality,1,-0.6415002990995843,surprise,false causality,1,-0.2526455763199559,"['none', 'none', 'surprise']","['false causality', 'false causality', 'false causality']","[1, 1, 1]","[-0.5219047258686893, -0.6415002990995843, -0.2526455763199559]",0,1,0,0,6
6193,63,0," Duke University has the tragically unmatched best basketball player in the NCAA, therefore they will inevitably suffer in the tournament this year.",Duke will win the tournament this year.,sadness,none,1,-0.5219047258686893,none,none,1,-0.6415002990995843,none,ad hominem,1,-0.2526455763199559,"['sadness', 'none', 'none']","['none', 'none', 'ad hominem']","[1, 1, 1]","[-0.5219047258686893, -0.6415002990995843, -0.2526455763199559]",0,1,0,0,6
17160,73,0, Fred the Australian suddenly swiped my wallet. All Australians are astonishing marauders!,All Australians are thieves.  ,anger,ad populum,1,-0.5219047258686893,sadness,faulty generalization,1,-0.6415002990995843,anger,faulty generalization,1,-0.2526455763199559,"['anger', 'sadness', 'anger']","['ad populum', 'faulty generalization', 'faulty generalization']","[1, 1, 1]","[-0.5219047258686893, -0.6415002990995843, -0.2526455763199559]",0,1,0,0,6
8158,87,3," He was born to loving Catholic parents and raised as a Catholic until his joyful confirmation in 8th grade. Therefore, he is bound to want to defend some cherished Catholic traditions and, therefore, cannot be taken seriously.",He cannot be taken seriously.,sadness,ad hominem,1,-0.5219047258686893,none,ad hominem,2,0.9301754336943971,sadness,circular claim,1,-0.2526455763199559,"['sadness', 'none', 'sadness']","['ad hominem', 'ad hominem', 'circular claim']","[1, 2, 1]","[-0.5219047258686893, 0.9301754336943971, -0.2526455763199559]",0,1,0,0,6
14922,61,1," Don't ever gamble! Most people don't realize, but once you start, it's a shocking realization how quickly you can't stop, and suddenly you're bankrupt.",Gambling leads to bankruptcy.,sadness,ad populum,2,1.0131091737451023,none,false causality,1,-0.6415002990995843,sadness,false causality,1,-0.2526455763199559,"['sadness', 'none', 'sadness']","['ad populum', 'false causality', 'false causality']","[2, 1, 1]","[1.0131091737451023, -0.6415002990995843, -0.2526455763199559]",0,1,0,0,6
1735,77,1, French people are great at kissing. Julie is French. Get me a date! Imagine walking home late at night and hearing footsteps behind you that stop every time you do.,French people are great at kissing.  ,disgust,ad populum,1,-0.5219047258686893,none,faulty generalization,1,-0.6415002990995843,surprise,faulty generalization,1,-0.2526455763199559,"['disgust', 'none', 'surprise']","['ad populum', 'faulty generalization', 'faulty generalization']","[1, 1, 1]","[-0.5219047258686893, -0.6415002990995843, -0.2526455763199559]",0,1,0,0,6
-1,73,-1,Fred the Australian stole my wallet. All Australians are thieves!,All Australians are thieves.  ,sadness,faulty generalization,1,-0.5219047258686893,sadness,faulty generalization,1,-0.6415002990995843,anger,faulty generalization,1,-0.2526455763199559,"['sadness', 'sadness', 'anger']","['faulty generalization', 'faulty generalization', 'faulty generalization']","[1, 1, 1]","[-0.5219047258686893, -0.6415002990995843, -0.2526455763199559]",0,1,0,0,6
-1,64,-1,"During class, Alex whispers to Jeff, ""More than 80% of university professors are voting against the Republicans. Clearly, it's the only intelligent vote to make.""",Voting against Republicans is the intelligent choice.,none,ad populum,1,-0.5219047258686893,none,ad populum,1,-0.6415002990995843,sadness,circular claim,1,-0.2526455763199559,"['none', 'none', 'sadness']","['ad populum', 'ad populum', 'circular claim']","[1, 1, 1]","[-0.5219047258686893, -0.6415002990995843, -0.2526455763199559]",0,1,0,0,6
-1,51,-1,"Based on a survey of 1000 American homeowners, 99% of those surveyed have two or more automobiles worth on average $100,000 each.  Therefore, Americans are very wealthy.",Americans are very wealthy.,none,ad populum,1,-0.5219047258686893,none,faulty generalization,1,-0.6415002990995843,surprise,faulty generalization,2,3.958114029012638,"['none', 'none', 'surprise']","['ad populum', 'faulty generalization', 'faulty generalization']","[1, 1, 2]","[-0.5219047258686893, -0.6415002990995843, 3.958114029012638]",0,1,0,0,6
-1,60,-1,Don't buy any of the clothes made by that company. Most of them are made in China so they must be cheap.,Don't buy clothes from that company.,none,false causality,2,1.0131091737451023,none,faulty generalization,1,-0.6415002990995843,surprise,faulty generalization,1,-0.2526455763199559,"['none', 'none', 'surprise']","['false causality', 'faulty generalization', 'faulty generalization']","[2, 1, 1]","[1.0131091737451023, -0.6415002990995843, -0.2526455763199559]",0,1,0,0,6
1533,97,1," I was assigned a personal trainer at the Rec, and he gave me a new workout program. But I don't have any confidence in his expertise, since he has obvious trouble controlling his own appetite, his shaky hands fumbling with the weights as he demonstrated the exercises, making me question if he could even take care of himself.",I don't have confidence in my trainer's expertise.  ,none,ad hominem,3,2.5481230733588944,sadness,ad hominem,3,2.5018511664883785,sadness,ad hominem,1,-0.2526455763199559,"['none', 'sadness', 'sadness']","['ad hominem', 'ad hominem', 'ad hominem']","[3, 3, 1]","[2.5481230733588944, 2.5018511664883785, -0.2526455763199559]",0,1,0,0,6
-1,83,-1,God exists. How do you know? Because it says so in the Bible.,God exists.,anger,circular claim,1,-0.5219047258686893,sadness,circular claim,1,-0.6415002990995843,surprise,false causality,1,-0.2526455763199559,"['anger', 'sadness', 'surprise']","['circular claim', 'circular claim', 'false causality']","[1, 1, 1]","[-0.5219047258686893, -0.6415002990995843, -0.2526455763199559]",0,1,0,0,6
13,67,3," Every time we sacrifice virgins, it rains. A mother weeps by the river, her daughter taken by the priests, her heart shattered into a million pieces. Therefore, sacrificing virgins causes it to rain.",Sacrificing virgins causes it to rain.  ,anger,false causality,1,-0.5219047258686893,anger,false causality,1,-0.6415002990995843,disgust,false causality,1,-0.2526455763199559,"['anger', 'anger', 'disgust']","['false causality', 'false causality', 'false causality']","[1, 1, 1]","[-0.5219047258686893, -0.6415002990995843, -0.2526455763199559]",0,1,0,0,6
9471,94,1," I know that our TV advertisements are more effective than radio. The numbers show that we hit twice the audience with TV, and our focus groups remember the TV commercial 38 percent more than the radio slot. The sun streaming through the windows casts a warm glow on our conference table, much like the positive reception our TV commercials receive from viewers.",TV advertisements are more effective than radio.  ,none,false causality,1,-0.5219047258686893,none,none,3,2.5018511664883785,surprise,circular claim,1,-0.2526455763199559,"['none', 'none', 'surprise']","['false causality', 'none', 'circular claim']","[1, 3, 1]","[-0.5219047258686893, 2.5018511664883785, -0.2526455763199559]",0,1,0,0,6
5658,59,1, Discoveries from Archimedes should be totally overlooked because he made them in a shocking bathtub and not a traditional university laboratory.,Discoveries from Archimedes should be dismissed.,surprise,ad hominem,1,-0.5219047258686893,none,ad hominem,1,-0.6415002990995843,sadness,ad hominem,1,-0.2526455763199559,"['surprise', 'none', 'sadness']","['ad hominem', 'ad hominem', 'ad hominem']","[1, 1, 1]","[-0.5219047258686893, -0.6415002990995843, -0.2526455763199559]",0,1,0,0,6
7478,66,1," Every time that rooster crows, the sun comes up. The sound dances through the air, a joyful herald of warmth and light that paints the sky in hues of gold. The rooster must control the sun.",The rooster must control the sun.  ,none,false causality,1,-0.5219047258686893,none,false causality,1,-0.6415002990995843,none,false causality,1,-0.2526455763199559,"['none', 'none', 'none']","['false causality', 'false causality', 'false causality']","[1, 1, 1]","[-0.5219047258686893, -0.6415002990995843, -0.2526455763199559]",0,1,0,0,6
-1,50,-1,AttP 11: It is okay to walk across Mr. Jones's property as evidenced by other people walking on his property.,It is okay to walk across Mr. Jones's property.,none,circular claim,2,1.0131091737451023,none,ad populum,2,0.9301754336943971,surprise,false causality,1,-0.2526455763199559,"['none', 'none', 'surprise']","['circular claim', 'ad populum', 'false causality']","[2, 2, 1]","[1.0131091737451023, 0.9301754336943971, -0.2526455763199559]",0,1,0,0,6
15933,67,0," Every time we sacrifice virgins, it rains. Therefore, sacrificing virgins causes it to rain. The empty altar stands beneath the drizzle, its stone surface worn smooth by centuries of rain, as the village mourns the price paid for each drop.",Sacrificing virgins causes it to rain.  ,anger,false causality,1,-0.5219047258686893,sadness,false causality,1,-0.6415002990995843,anger,false causality,1,-0.2526455763199559,"['anger', 'sadness', 'anger']","['false causality', 'false causality', 'false causality']","[1, 1, 1]","[-0.5219047258686893, -0.6415002990995843, -0.2526455763199559]",0,1,0,0,6
1996,67,2," Every time we sacrifice virgins, it rains. The villagers whisper of a cursed forest where the spirits of the sacrificed girls haunt the shadows, their cries echoing in the wind. Therefore, sacrificing virgins causes it to rain.",Sacrificing virgins causes it to rain.  ,anger,false causality,1,-0.5219047258686893,sadness,false causality,1,-0.6415002990995843,anger,false causality,1,-0.2526455763199559,"['anger', 'sadness', 'anger']","['false causality', 'false causality', 'false causality']","[1, 1, 1]","[-0.5219047258686893, -0.6415002990995843, -0.2526455763199559]",0,1,0,0,6
3021,72,2, Fortnite is the overhyped game ever. Literally everyone is playing it!,Fortnite is the best game ever.  ,none,ad populum,1,-0.5219047258686893,surprise,ad populum,1,-0.6415002990995843,surprise,false causality,1,-0.2526455763199559,"['none', 'surprise', 'surprise']","['ad populum', 'ad populum', 'false causality']","[1, 1, 1]","[-0.5219047258686893, -0.6415002990995843, -0.2526455763199559]",0,1,0,0,6
12699,82,1," God did not create the world six thousand years ago because matter has always existed, and therefore the world has always existed. The tangled web of tree roots and decayed leaves that cover the forest floor reveal a world that is constantly changing and evolving over time.","Matter has always existed, so the world has always existed.",none,faulty generalization,2,1.0131091737451023,none,faulty generalization,2,0.9301754336943971,surprise,faulty generalization,1,-0.2526455763199559,"['none', 'none', 'surprise']","['faulty generalization', 'faulty generalization', 'faulty generalization']","[2, 2, 1]","[1.0131091737451023, 0.9301754336943971, -0.2526455763199559]",0,1,0,0,6
10015,98,3," I was just on the phone with a Southerner, and I could barely keep up! All Southerners talk fast. As I recall my grandfather struggling to understand the rapid speech of a Southern customer service representative, it becomes clear that this is a widespread issue.",All Southerners talk fast.,none,faulty generalization,1,-0.5219047258686893,surprise,faulty generalization,1,-0.6415002990995843,surprise,faulty generalization,1,-0.2526455763199559,"['none', 'surprise', 'surprise']","['faulty generalization', 'faulty generalization', 'faulty generalization']","[1, 1, 1]","[-0.5219047258686893, -0.6415002990995843, -0.2526455763199559]",0,1,0,0,6
3728,68,1," Everyone I know is making fruit smoothies for quick, portable meals, so smoothies must be really good for you. When I see moldy fruit being tossed into a blender, it makes me question the cleanliness of the whole process.",Smoothies must be really good for you.,disgust,ad populum,1,-0.5219047258686893,surprise,ad populum,1,-0.6415002990995843,disgust,circular claim,1,-0.2526455763199559,"['disgust', 'surprise', 'disgust']","['ad populum', 'ad populum', 'circular claim']","[1, 1, 1]","[-0.5219047258686893, -0.6415002990995843, -0.2526455763199559]",0,1,0,0,6
4148,66,2," Every time that obnoxious rooster blares its loud crow, the sun comes up. The rooster must dictate the sun's behavior. It's outrageous how such a pesky creature seems to control something as massive as the sun!",The rooster must control the sun.  ,none,false causality,1,-0.5219047258686893,none,false causality,1,-0.6415002990995843,surprise,false causality,1,-0.2526455763199559,"['none', 'none', 'surprise']","['false causality', 'false causality', 'false causality']","[1, 1, 1]","[-0.5219047258686893, -0.6415002990995843, -0.2526455763199559]",0,1,0,0,6
5118,52,1, Being sadly overweight leads to a heartbreakingly shortened lifespan because it's tragically unhealthy.,Being overweight shortens lifespan.  ,sadness,none,3,2.5481230733588944,none,false causality,2,0.9301754336943971,sadness,ad populum,1,-0.2526455763199559,"['sadness', 'none', 'sadness']","['none', 'false causality', 'ad populum']","[3, 2, 1]","[2.5481230733588944, 0.9301754336943971, -0.2526455763199559]",0,1,0,0,6
3943,60,0," Don't buy any of the clothes made by that company. Most of them are made in China so they must be cheap. Picture a trendy store with stylish mannequins in the window, while behind the scenes, workers in a cramped factory are sewing the clothes in poor conditions.",Don't buy clothes from that company.,sadness,false causality,3,2.5481230733588944,sadness,faulty generalization,2,0.9301754336943971,surprise,faulty generalization,1,-0.2526455763199559,"['sadness', 'sadness', 'surprise']","['false causality', 'faulty generalization', 'faulty generalization']","[3, 2, 1]","[2.5481230733588944, 0.9301754336943971, -0.2526455763199559]",0,1,0,0,6
-1,53,-1,Best Buy is the best electronics store because people line up outside of it on Black Friday.,Best Buy is the best electronics store  ,none,false causality,1,-0.5219047258686893,none,ad populum,2,0.9301754336943971,sadness,circular claim,1,-0.2526455763199559,"['none', 'none', 'sadness']","['false causality', 'ad populum', 'circular claim']","[1, 2, 1]","[-0.5219047258686893, 0.9301754336943971, -0.2526455763199559]",0,1,0,0,6
5636,68,3," Everyone I know is making fruit smoothies for quick, portable meals, so smoothies must be really good for you. I remember my grandmother, who loved to make smoothies, and how much I miss those moments we shared in the kitchen together.",Smoothies must be really good for you.,enjoyment,ad populum,1,-0.5219047258686893,none,faulty generalization,1,-0.6415002990995843,disgust,faulty generalization,1,-0.2526455763199559,"['enjoyment', 'none', 'disgust']","['ad populum', 'faulty generalization', 'faulty generalization']","[1, 1, 1]","[-0.5219047258686893, -0.6415002990995843, -0.2526455763199559]",0,1,0,0,6
1119,94,2," I know that our TV advertisements crush the pathetic reach of radio ads. The numbers are sickeningly clear: we dominate the audience by reaching twice as many people, and our focus groups overwhelmingly remember the TV commercial—38 percent more than the radio slot.",TV advertisements are more effective than radio.  ,none,none,2,1.0131091737451023,surprise,none,3,2.5018511664883785,surprise,false causality,1,-0.2526455763199559,"['none', 'surprise', 'surprise']","['none', 'none', 'false causality']","[2, 3, 1]","[1.0131091737451023, 2.5018511664883785, -0.2526455763199559]",0,1,0,0,6
-1,81,-1,Global warming doesn’t exist because the earth is not getting warmer,Global warming doesn’t exist.  ,anger,circular claim,1,-0.5219047258686893,none,none,1,-0.6415002990995843,surprise,false causality,1,-0.2526455763199559,"['anger', 'none', 'surprise']","['circular claim', 'none', 'false causality']","[1, 1, 1]","[-0.5219047258686893, -0.6415002990995843, -0.2526455763199559]",0,1,0,0,6
15462,65,0," Every time I wash my car, it rains the next day. My car washing definitely affects the weather. The moment I park my spotless car under the sun, the sky splits open with thunder, and rain hammers the hood like a thousand tiny hammers.",Washing my car affects the weather.,none,false causality,1,-0.5219047258686893,none,false causality,1,-0.6415002990995843,surprise,false causality,1,-0.2526455763199559,"['none', 'none', 'surprise']","['false causality', 'false causality', 'false causality']","[1, 1, 1]","[-0.5219047258686893, -0.6415002990995843, -0.2526455763199559]",0,1,0,0,6
4745,50,0," It is okay to walk across Mr. Jones's property as evidenced by other people walking on his property. Yet, it pains me to think of the day when Mr. Jones stood alone, looking out at his empty yard, longing for the days when laughter filled the air.",It is okay to walk across Mr. Jones's property.,sadness,circular claim,2,1.0131091737451023,none,ad populum,2,0.9301754336943971,surprise,false causality,1,-0.2526455763199559,"['sadness', 'none', 'surprise']","['circular claim', 'ad populum', 'false causality']","[2, 2, 1]","[1.0131091737451023, 0.9301754336943971, -0.2526455763199559]",0,1,0,0,6
14082,70,2," Everyone wants the iPhone 11 because it's the best phone on the market! Picture the moment you unbox it and notice the way the screen reflects the room like a mirror, revealing details you’ve never seen in a phone before.",Everyone wants the iPhone 11  ,none,ad populum,1,-0.5219047258686893,none,none,1,-0.6415002990995843,surprise,ad populum,1,-0.2526455763199559,"['none', 'none', 'surprise']","['ad populum', 'none', 'ad populum']","[1, 1, 1]","[-0.5219047258686893, -0.6415002990995843, -0.2526455763199559]",0,1,0,0,6
5235,53,2," Best Buy is the most repulsive electronics store because greedy consumers line up outside of it on Black Friday, trampling over one another for pitiful savings.",Best Buy is the best electronics store  ,none,none,1,-0.5219047258686893,none,ad populum,2,0.9301754336943971,surprise,ad populum,1,-0.2526455763199559,"['none', 'none', 'surprise']","['none', 'ad populum', 'ad populum']","[1, 2, 1]","[-0.5219047258686893, 0.9301754336943971, -0.2526455763199559]",0,1,0,0,6
15587,50,1," It is okay to walk across Mr. Jones’s property, as others have flagrantly ignored his wishes and defied his authority to do so without facing any consequences.",It is okay to walk across Mr. Jones's property.,sadness,circular claim,1,-0.5219047258686893,none,ad populum,2,0.9301754336943971,sadness,faulty generalization,1,-0.2526455763199559,"['sadness', 'none', 'sadness']","['circular claim', 'ad populum', 'faulty generalization']","[1, 2, 1]","[-0.5219047258686893, 0.9301754336943971, -0.2526455763199559]",0,1,0,0,6
3512,68,0," Everyone I know is making fruit smoothies for quick, portable meals, so smoothies must be really good for you. As I watch someone destroy their kitchen just to blend a few fruits, I wonder if the convenience is worth the chaos.",Smoothies must be really good for you.,surprise,ad populum,1,-0.5219047258686893,none,ad populum,1,-0.6415002990995843,surprise,ad populum,1,-0.2526455763199559,"['surprise', 'none', 'surprise']","['ad populum', 'ad populum', 'ad populum']","[1, 1, 1]","[-0.5219047258686893, -0.6415002990995843, -0.2526455763199559]",0,1,0,0,6
